Order_ID,Date,Customer_ID,Category,Product,Price,Quantity,Discount,Profit
2778,2030-08-09,1489,Electronics,Chair,859.52,2,0.29,263.42
2779,2030-08-10,1275,Electronics,Jacket,130.91,7,0.1,303.22
2780,2030-08-11,3740,Furniture,Chair,567.82,3,0.34,7.24
2781,2030-08-12,3289,Electronics,Laptop,146.35,1,0.09,-28.06
2782,2030-08-13,2239,Clothing,Sofa,706.27,3,0.28,131.86
2783,2030-08-14,2274,Clothing,Sofa,905.55,6,0.32,401.77
2784,2030-08-15,4882,Electronics,Jacket,437.43,3,0.45,206.18
2785,2030-08-16,1125,Groceries,Sofa,490.65,5,0.23,72.87
2786,2030-08-17,1216,Furniture,Apples,927.79,9,0.39,409.0
2787,2030-08-18,4377,Groceries,Jacket,523.39,7,0.08,75.74
2788,2030-08-19,4868,Furniture,Sofa,490.16,2,0.08,398.52
2789,2030-08-20,2208,Groceries,Laptop,580.44,1,0.26,199.14
2790,2030-08-21,4110,Electronics,Headphones,690.78,7,0.3,204.92
2791,2030-08-22,2246,Furniture,T-shirt,111.35,4,0.32,100.0
2792,2030-08-23,4255,Furniture,T-shirt,822.0,7,0.37,445.1
2793,2030-08-24,3542,Furniture,Sofa,438.33,6,0.15,-1.17
2794,2030-08-25,3474,Clothing,Bananas,76.99,7,0.31,29.42
2795,2030-08-26,4249,Clothing,Chair,787.25,4,0.09,299.74
2796,2030-08-27,1918,Groceries,Laptop,380.07,3,0.11,417.56
2797,2030-08-28,4499,Electronics,Bananas,104.87,5,0.03,2.5
2798,2030-08-29,2317,Clothing,Apples,635.61,3,0.37,353.56
2799,2030-08-30,4923,Furniture,Bananas,880.73,3,0.25,358.38
2800,2030-08-31,3198,Clothing,Sofa,888.31,4,0.12,269.84
2801,2030-09-01,3431,Electronics,Laptop,957.88,8,0.28,217.7
2802,2030-09-02,2661,Clothing,T-shirt,868.37,2,0.18,126.6
2803,2030-09-03,4884,Furniture,Chair,7.13,4,0.42,143.3
2804,2030-09-04,1307,Groceries,T-shirt,383.34,3,0.26,320.94
2805,2030-09-05,2359,Furniture,Bananas,819.45,7,0.01,-14.09
2806,2030-09-06,2969,Electronics,Apples,369.42,2,0.49,
2807,2030-09-07,3793,Groceries,Chair,603.54,1,0.04,103.3
2808,2030-09-08,1891,Clothing,Headphones,608.29,1,0.35,
2809,2030-09-09,1374,Clothing,Bananas,368.2,6,0.22,257.44
2810,2030-09-10,4079,Clothing,T-shirt,904.95,3,0.12,437.11
2811,2030-09-11,3033,Groceries,T-shirt,505.71,7,0.34,268.49
2812,2030-09-12,2364,Furniture,Sofa,467.46,8,0.06,74.94
2813,2030-09-13,1128,Groceries,T-shirt,997.53,5,0.43,-6.3
2814,2030-09-14,2014,Groceries,Laptop,496.03,5,0.13,294.84
2815,2030-09-15,2799,Electronics,Bananas,182.51,2,0.18,249.78
2816,2030-09-16,3716,Groceries,Jacket,515.5,8,0.32,
2817,2030-09-17,4423,Clothing,Jacket,814.95,1,0.0,202.67
2818,2030-09-18,2381,Furniture,Apples,777.98,9,0.24,403.82
2819,2030-09-19,1516,Furniture,Chair,789.64,1,0.45,456.1
2820,2030-09-20,2518,Furniture,T-shirt,709.48,1,0.34,-28.0
2821,2030-09-21,1085,Clothing,Sofa,257.95,1,0.19,359.25
2822,2030-09-22,2198,Clothing,Sofa,862.77,7,0.33,-30.66
2823,2030-09-23,4873,Clothing,T-shirt,893.98,4,0.47,194.8
2824,2030-09-24,4264,Clothing,Laptop,198.18,7,0.09,203.88
2825,2030-09-25,3358,Clothing,Sofa,134.8,5,0.27,332.92
2826,2030-09-26,2142,Groceries,Jacket,975.73,7,0.12,143.82
2827,2030-09-27,4289,Clothing,Chair,,7,0.43,401.5
2828,2030-09-28,3474,Clothing,Bananas,893.77,4,0.36,138.58
2829,2030-09-29,2993,Clothing,Headphones,886.94,2,0.4,138.38
2830,2030-09-30,4485,Clothing,Laptop,543.98,8,0.47,72.52
2831,2030-10-01,3161,Furniture,Apples,648.17,2,0.12,326.13
2832,2030-10-02,4216,Clothing,Apples,547.64,9,0.02,-7.88
2833,2030-10-03,4609,Groceries,Sofa,55.95,5,0.15,149.68
2834,2030-10-04,4719,Groceries,Bananas,746.78,9,0.2,96.79
2835,2030-10-05,1302,Groceries,Headphones,507.81,9,0.31,76.13
2836,2030-10-06,3791,Electronics,Apples,649.47,8,0.4,-16.46
2837,2030-10-07,4952,Furniture,T-shirt,505.13,8,0.17,54.71
2838,2030-10-08,1587,Clothing,T-shirt,494.35,4,0.24,195.43
2839,2030-10-09,1986,Electronics,Chair,175.93,4,0.39,227.06
2840,2030-10-10,2863,Clothing,Headphones,282.32,2,0.11,98.23
2841,2030-10-11,1344,Electronics,T-shirt,163.06,4,0.11,307.63
2842,2030-10-12,1813,Electronics,Apples,199.69,4,0.29,134.69
2843,2030-10-13,2987,Groceries,T-shirt,973.11,6,0.22,151.99
2844,2030-10-14,3848,Groceries,Jacket,157.35,3,0.47,380.44
2845,2030-10-15,4072,Electronics,Sofa,272.92,2,0.18,253.58
2846,2030-10-16,4218,Groceries,Apples,592.64,8,0.38,474.25
2847,2030-10-17,2310,Electronics,Apples,612.13,2,0.29,147.62
2848,2030-10-18,2999,Furniture,Apples,158.2,8,0.03,405.31
2849,2030-10-19,2677,Groceries,Chair,794.75,7,0.04,356.09
2850,2030-10-20,4124,Groceries,Bananas,786.28,3,0.1,439.6
2851,2030-10-21,2327,Groceries,Apples,241.13,6,0.07,476.24
2852,2030-10-22,2092,Furniture,T-shirt,292.22,6,0.16,-45.78
2853,2030-10-23,3408,Electronics,Jacket,938.3,5,0.29,-1.44
2854,2030-10-24,4673,Clothing,Apples,826.54,8,0.3,320.89
2855,2030-10-25,4291,Groceries,Laptop,,5,0.29,164.61
2856,2030-10-26,2009,Electronics,Laptop,,7,0.06,400.52
2857,2030-10-27,1703,Furniture,Bananas,421.17,6,0.3,-43.41
2858,2030-10-28,1574,Clothing,Headphones,561.51,7,0.2,393.84
2859,2030-10-29,2608,Groceries,Chair,191.47,9,0.45,24.38
2860,2030-10-30,4232,Furniture,Jacket,450.99,3,0.46,109.64
2861,2030-10-31,4752,Furniture,Sofa,603.02,7,0.38,482.99
2862,2030-11-01,2112,Clothing,Jacket,330.74,3,0.35,-21.62
2863,2030-11-02,1687,Electronics,Laptop,782.04,2,0.06,141.97
2864,2030-11-03,3828,Groceries,Laptop,841.25,7,0.04,-3.51
2865,2030-11-04,3632,Groceries,Bananas,326.99,4,0.42,419.48
2866,2030-11-05,4828,Electronics,Headphones,839.46,1,0.21,
2867,2030-11-06,3636,Electronics,Headphones,108.06,6,0.23,390.19
2868,2030-11-07,4230,Electronics,Bananas,838.54,6,0.42,240.0
2869,2030-11-08,1488,Clothing,Apples,156.99,6,0.31,146.75
2870,2030-11-09,4018,Clothing,Jacket,87.51,2,0.09,-48.75
2871,2030-11-10,2347,Groceries,Laptop,643.57,1,0.11,102.86
2872,2030-11-11,4681,Clothing,Jacket,474.58,3,0.0,233.0
2873,2030-11-12,4452,Furniture,Jacket,908.35,2,0.36,315.4
2874,2030-11-13,4173,Groceries,Chair,366.37,6,0.24,75.92
2875,2030-11-14,1493,Clothing,Laptop,290.72,6,0.47,26.4
2876,2030-11-15,2667,Electronics,Headphones,503.23,5,0.36,60.89
2877,2030-11-16,2637,Furniture,Sofa,458.67,5,0.05,144.74
2878,2030-11-17,1018,Electronics,Jacket,,9,0.08,31.61
2879,2030-11-18,4525,Groceries,Laptop,695.27,5,0.25,36.25
2880,2030-11-19,4553,Electronics,Jacket,760.76,6,0.46,-25.94
2881,2030-11-20,4665,Clothing,Chair,853.72,4,0.12,421.2
2882,2030-11-21,3444,Clothing,Apples,972.99,1,0.41,70.87
2883,2030-11-22,2000,Groceries,T-shirt,270.32,4,0.16,402.05
2884,2030-11-23,4350,Electronics,Laptop,717.51,2,0.13,191.07
2885,2030-11-24,1850,Groceries,Bananas,397.29,3,0.45,297.84
2886,2030-11-25,2388,Electronics,T-shirt,678.7,7,0.02,-8.36
2887,2030-11-26,2354,Furniture,Jacket,478.6,7,0.33,270.97
2888,2030-11-27,4712,Clothing,Bananas,993.8,1,0.02,109.5
2889,2030-11-28,2367,Groceries,Bananas,730.26,8,0.4,2.37
2890,2030-11-29,1821,Furniture,Bananas,952.73,7,0.41,449.53
2891,2030-11-30,1454,Furniture,Laptop,835.79,1,0.45,282.0
2892,2030-12-01,2624,Groceries,Headphones,903.39,8,0.09,82.94
2893,2030-12-02,3772,Groceries,Jacket,815.35,2,0.06,180.81
2894,2030-12-03,4726,Furniture,T-shirt,461.86,8,0.25,146.3
2895,2030-12-04,4136,Electronics,Chair,255.53,3,0.14,335.32
2896,2030-12-05,4147,Furniture,Headphones,373.47,7,0.3,284.09
2897,2030-12-06,1710,Groceries,Jacket,25.14,6,0.26,-39.12
2898,2030-12-07,3190,Furniture,Apples,526.37,5,0.07,58.8
2899,2030-12-08,1916,Electronics,Apples,507.53,2,0.37,212.97
2900,2030-12-09,4986,Clothing,Laptop,527.62,2,0.4,195.02
2901,2030-12-10,3875,Clothing,Bananas,,1,0.48,234.17
2902,2030-12-11,3652,Furniture,Chair,911.9,9,0.2,343.15
2903,2030-12-12,2496,Electronics,Jacket,165.9,8,0.17,325.1
2904,2030-12-13,2440,Clothing,T-shirt,372.04,8,0.1,155.05
2905,2030-12-14,1304,Furniture,Jacket,426.84,1,0.09,432.67
2906,2030-12-15,1735,Furniture,Headphones,363.73,5,0.16,-15.39
2907,2030-12-16,4568,Electronics,Apples,799.5,6,0.49,271.48
2908,2030-12-17,3338,Groceries,Sofa,526.42,2,0.05,472.33
2909,2030-12-18,2963,Furniture,Headphones,574.24,5,0.13,251.99
2910,2030-12-19,3149,Groceries,Jacket,853.75,6,0.04,200.31
2911,2030-12-20,3009,Groceries,Chair,806.9,9,0.14,23.65
2912,2030-12-21,4338,Clothing,Jacket,136.55,1,0.05,395.6
2913,2030-12-22,3914,Groceries,Jacket,715.35,3,0.25,155.59
2914,2030-12-23,4015,Electronics,Laptop,438.26,9,0.22,335.69
2915,2030-12-24,4693,Clothing,T-shirt,298.18,1,0.09,58.65
2916,2030-12-25,4021,Clothing,Chair,54.77,1,0.09,-26.98
2917,2030-12-26,3889,Clothing,Jacket,489.81,1,0.31,118.01
2918,2030-12-27,1961,Furniture,Bananas,358.66,7,0.19,104.78
2919,2030-12-28,3989,Furniture,T-shirt,255.26,5,0.03,430.41
2920,2030-12-29,4848,Groceries,Headphones,696.2,6,0.46,425.57
2921,2030-12-30,2026,Clothing,Chair,770.64,8,0.2,243.64
2922,2030-12-31,3132,Clothing,Headphones,248.57,2,0.3,-39.55
2923,2031-01-01,4865,Electronics,Apples,54.2,2,0.44,75.58
2924,2031-01-02,3375,Groceries,Jacket,849.51,3,0.2,301.46
2925,2031-01-03,3863,Electronics,Headphones,14.91,3,0.41,5.77
2926,2031-01-04,2473,Groceries,Headphones,937.43,3,0.46,335.34
2927,2031-01-05,3501,Groceries,Laptop,629.48,4,0.09,-43.42
2928,2031-01-06,2947,Furniture,Headphones,325.24,3,0.45,325.4
2929,2031-01-07,3676,Furniture,Bananas,250.25,2,0.06,414.5
2930,2031-01-08,4292,Electronics,Bananas,13.96,9,0.14,208.07
2931,2031-01-09,2177,Groceries,T-shirt,239.29,6,0.4,405.99
2932,2031-01-10,1664,Clothing,Jacket,142.04,3,0.45,379.84
2933,2031-01-11,1011,Furniture,Sofa,614.11,9,0.34,319.28
2934,2031-01-12,2156,Clothing,Apples,170.71,4,0.05,194.83
2935,2031-01-13,1303,Electronics,Headphones,530.99,4,0.26,99.55
2936,2031-01-14,4364,Furniture,Headphones,592.17,8,0.29,423.48
2937,2031-01-15,4022,Furniture,Chair,301.55,7,0.14,306.72
2938,2031-01-16,4371,Groceries,Laptop,39.89,7,0.5,388.91
2939,2031-01-17,2763,Electronics,Sofa,42.07,7,0.17,253.58
2940,2031-01-18,3830,Groceries,T-shirt,31.22,5,0.11,
2941,2031-01-19,1042,Furniture,Apples,740.43,7,0.06,488.69
2942,2031-01-20,1943,Electronics,Sofa,321.42,4,0.19,50.51
2943,2031-01-21,3390,Furniture,Headphones,,8,0.35,451.18
2944,2031-01-22,2349,Electronics,Chair,434.57,9,0.12,64.48
2945,2031-01-23,4885,Furniture,Jacket,455.73,3,0.38,155.56
2946,2031-01-24,3545,Clothing,Laptop,515.32,7,0.07,192.05
2947,2031-01-25,3411,Clothing,Jacket,714.47,9,0.22,456.76
2948,2031-01-26,1890,Groceries,T-shirt,277.14,1,0.35,438.51
2949,2031-01-27,3474,Clothing,Sofa,125.98,2,0.07,402.77
2950,2031-01-28,2004,Furniture,T-shirt,558.28,7,0.3,157.17
2951,2031-01-29,1020,Furniture,Headphones,330.34,2,0.4,-47.53
2952,2031-01-30,1406,Clothing,T-shirt,445.28,7,0.3,324.87
2953,2031-01-31,3666,Groceries,Jacket,648.71,1,0.26,176.02
2954,2031-02-01,2014,Clothing,Chair,496.66,3,0.42,366.38
2955,2031-02-02,1335,Electronics,T-shirt,622.18,5,0.49,387.17
2956,2031-02-03,2838,Electronics,Bananas,546.48,6,0.09,191.85
2957,2031-02-04,4188,Electronics,Chair,741.1,9,0.35,361.46
2958,2031-02-05,2147,Clothing,Sofa,707.41,9,0.04,411.97
2959,2031-02-06,3446,Clothing,Laptop,536.52,3,0.02,460.66
2960,2031-02-07,3840,Clothing,Laptop,680.51,8,0.14,270.35
2961,2031-02-08,2827,Electronics,Headphones,874.19,4,0.49,378.16
2962,2031-02-09,1714,Groceries,Headphones,435.11,7,0.28,222.01
2963,2031-02-10,1050,Furniture,Bananas,415.7,6,0.13,-27.09
2964,2031-02-11,4854,Clothing,Sofa,765.42,8,0.07,35.37
2965,2031-02-12,1323,Groceries,Jacket,584.64,6,0.46,20.52
2966,2031-02-13,1788,Furniture,Laptop,75.65,4,0.18,44.47
2967,2031-02-14,1140,Furniture,Laptop,892.65,2,0.15,-44.38
2968,2031-02-15,1469,Furniture,Laptop,35.63,7,0.43,422.29
2969,2031-02-16,1786,Groceries,Jacket,749.65,4,0.3,258.08
2970,2031-02-17,2825,Groceries,Laptop,760.0,9,0.08,160.73
2971,2031-02-18,2357,Electronics,T-shirt,953.35,9,0.21,175.38
2972,2031-02-19,2916,Groceries,Sofa,58.86,7,0.46,204.84
2973,2031-02-20,1963,Groceries,Chair,598.87,5,0.45,-9.36
2974,2031-02-21,4055,Groceries,Chair,430.7,3,0.04,101.07
2975,2031-02-22,1372,Furniture,Bananas,333.98,3,0.13,418.39
2976,2031-02-23,4635,Clothing,T-shirt,94.87,9,0.08,359.02
2977,2031-02-24,3541,Electronics,Laptop,564.84,9,0.27,259.87
2978,2031-02-25,4610,Clothing,Laptop,481.65,4,0.37,214.39
2979,2031-02-26,2692,Clothing,Headphones,109.03,1,0.15,92.44
2980,2031-02-27,3798,Groceries,Headphones,,5,0.38,209.19
2981,2031-02-28,2179,Electronics,Bananas,739.26,8,0.33,278.82
2982,2031-03-01,3338,Clothing,Laptop,768.44,4,0.36,341.95
2983,2031-03-02,2671,Clothing,Bananas,905.85,4,0.47,41.65
2984,2031-03-03,4215,Electronics,T-shirt,412.42,9,0.21,397.21
2985,2031-03-04,1105,Groceries,Chair,953.31,9,0.17,140.2
2986,2031-03-05,2443,Clothing,Laptop,866.1,7,0.34,226.79
2987,2031-03-06,3717,Furniture,Sofa,300.02,8,0.4,284.35
2988,2031-03-07,2681,Clothing,Jacket,163.49,4,0.1,218.45
2989,2031-03-08,1001,Furniture,T-shirt,438.21,8,0.42,264.58
2990,2031-03-09,3636,Groceries,Laptop,404.89,6,0.03,11.34
2991,2031-03-10,3691,Clothing,Jacket,577.84,3,0.0,
2992,2031-03-11,3137,Electronics,Sofa,585.47,7,0.08,104.26
2993,2031-03-12,4416,Electronics,Headphones,,3,0.49,-2.69
2994,2031-03-13,1349,Clothing,Bananas,512.34,7,0.26,55.41
2995,2031-03-14,4530,Groceries,Headphones,109.3,5,0.02,281.34
2996,2031-03-15,2286,Groceries,Chair,859.0,4,0.5,58.18
2997,2031-03-16,4422,Electronics,Headphones,313.22,3,0.37,49.59
2998,2031-03-17,4179,Clothing,Laptop,971.44,8,0.42,254.06
2999,2031-03-18,4657,Groceries,Sofa,122.27,4,0.11,447.59
3000,2031-03-19,2062,Electronics,Headphones,958.46,8,0.05,383.78
3001,2031-03-20,3956,Furniture,Laptop,95.56,3,0.26,447.8
3002,2031-03-21,3206,Clothing,Chair,234.88,9,0.39,270.64
3003,2031-03-22,4654,Furniture,Jacket,51.35,6,0.32,175.46
3004,2031-03-23,4006,Furniture,Sofa,706.59,5,0.32,351.3
3005,2031-03-24,3359,Groceries,Headphones,851.05,5,0.38,93.75
3006,2031-03-25,4312,Groceries,Bananas,436.9,3,0.11,-7.07
3007,2031-03-26,1444,Groceries,Bananas,928.88,2,0.33,139.54
3008,2031-03-27,3345,Clothing,Sofa,592.35,6,0.2,114.58
3009,2031-03-28,1951,Furniture,Bananas,631.86,1,0.03,321.55
3010,2031-03-29,1035,Clothing,Headphones,846.19,7,0.1,253.25
3011,2031-03-30,2107,Groceries,Headphones,300.32,5,0.4,26.04
3012,2031-03-31,2475,Furniture,Sofa,357.49,4,0.45,449.68
3013,2031-04-01,4957,Clothing,Headphones,906.42,9,0.14,276.34
3014,2031-04-02,2798,Clothing,Jacket,901.46,1,0.1,201.73
3015,2031-04-03,2845,Electronics,Laptop,976.6,4,0.01,465.46
3016,2031-04-04,2408,Clothing,Chair,902.33,3,0.47,3.52
3017,2031-04-05,2195,Groceries,Jacket,131.74,6,0.34,384.28
3018,2031-04-06,2399,Clothing,Jacket,824.61,5,0.48,150.57
3019,2031-04-07,2708,Furniture,Bananas,,7,0.43,332.46
3020,2031-04-08,2385,Clothing,Laptop,990.85,1,0.17,461.9
3021,2031-04-09,3606,Electronics,Sofa,474.92,5,0.06,234.74
3022,2031-04-10,3938,Furniture,Apples,556.07,2,0.25,-37.55
3023,2031-04-11,3188,Furniture,Bananas,532.13,2,0.01,-34.13
3024,2031-04-12,3934,Electronics,Laptop,325.13,2,0.07,131.81
3025,2031-04-13,4989,Groceries,Headphones,,9,0.12,379.91
3026,2031-04-14,4189,Furniture,Sofa,896.17,3,0.33,108.54
3027,2031-04-15,2300,Groceries,Apples,803.66,4,0.25,133.96
3028,2031-04-16,3773,Furniture,Sofa,143.83,5,0.15,381.45
3029,2031-04-17,2243,Furniture,Apples,777.88,4,0.28,13.9
3030,2031-04-18,4976,Groceries,Apples,627.72,4,0.06,415.75
3031,2031-04-19,4097,Furniture,Bananas,412.1,5,0.38,96.19
3032,2031-04-20,1520,Groceries,Headphones,257.75,9,0.36,-21.83
3033,2031-04-21,2806,Electronics,Bananas,860.43,9,0.11,14.54
3034,2031-04-22,1009,Groceries,Apples,701.69,6,0.3,473.91
3035,2031-04-23,1983,Electronics,Apples,550.0,3,0.25,198.23
3036,2031-04-24,3425,Furniture,T-shirt,611.52,6,0.03,91.04
3037,2031-04-25,2656,Groceries,Laptop,95.61,4,0.14,236.7
3038,2031-04-26,2660,Furniture,T-shirt,476.55,3,0.5,325.29
3039,2031-04-27,3729,Groceries,Laptop,197.73,6,0.05,
3040,2031-04-28,3631,Electronics,Chair,212.34,6,0.25,348.9
3041,2031-04-29,3199,Electronics,Jacket,663.0,2,0.42,88.74
3042,2031-04-30,1719,Groceries,Sofa,911.7,9,0.15,11.79
3043,2031-05-01,2072,Electronics,Bananas,406.74,8,0.13,252.34
3044,2031-05-02,4225,Furniture,Chair,211.71,6,0.45,33.12
3045,2031-05-03,1858,Furniture,Chair,650.5,1,0.15,467.27
3046,2031-05-04,2316,Clothing,Sofa,871.83,2,0.33,-49.75
3047,2031-05-05,2603,Electronics,Sofa,749.58,4,0.37,365.63
3048,2031-05-06,1049,Furniture,Laptop,869.41,7,0.39,103.71
3049,2031-05-07,3711,Groceries,T-shirt,538.87,9,0.5,415.35
3050,2031-05-08,3578,Electronics,Headphones,753.12,5,0.4,-16.92
3051,2031-05-09,4683,Furniture,Laptop,144.36,2,0.33,474.15
3052,2031-05-10,4131,Electronics,Headphones,351.53,1,0.45,5.77
3053,2031-05-11,4238,Groceries,Chair,392.6,1,0.45,383.34
3054,2031-05-12,4273,Furniture,Headphones,513.74,5,0.49,234.54
3055,2031-05-13,3904,Clothing,T-shirt,,7,0.39,186.72
3056,2031-05-14,1145,Clothing,Laptop,874.93,9,0.1,104.09
3057,2031-05-15,1914,Electronics,Apples,138.85,9,0.35,412.75
3058,2031-05-16,4747,Groceries,Sofa,176.93,8,0.04,59.86
3059,2031-05-17,4040,Furniture,Apples,360.85,1,0.16,346.68
3060,2031-05-18,2462,Groceries,T-shirt,294.29,5,0.06,195.19
3061,2031-05-19,3289,Furniture,Jacket,616.7,6,0.47,499.17
3062,2031-05-20,1580,Electronics,T-shirt,903.26,6,0.17,286.27
3063,2031-05-21,3734,Furniture,Jacket,962.48,4,0.36,7.3
3064,2031-05-22,2584,Groceries,Laptop,655.33,1,0.29,180.74
3065,2031-05-23,1482,Groceries,Sofa,838.97,3,0.05,-13.54
3066,2031-05-24,4179,Electronics,T-shirt,527.58,4,0.28,107.11
3067,2031-05-25,2249,Groceries,Apples,212.29,4,0.33,138.82
3068,2031-05-26,1672,Furniture,Jacket,527.06,4,0.44,419.25
3069,2031-05-27,1630,Electronics,Sofa,557.31,5,0.04,410.89
3070,2031-05-28,3708,Furniture,Bananas,743.75,9,0.15,-43.64
3071,2031-05-29,1661,Groceries,Bananas,223.78,4,0.35,242.75
3072,2031-05-30,4503,Electronics,Bananas,371.47,9,0.02,72.95
3073,2031-05-31,3852,Furniture,Headphones,367.21,9,0.1,126.05
3074,2031-06-01,4726,Groceries,T-shirt,9596.4,1,0.11,-38.09
3075,2031-06-02,3466,Groceries,Laptop,446.73,5,0.33,362.36
3076,2031-06-03,1987,Clothing,Apples,756.32,9,0.14,
3077,2031-06-04,4526,Groceries,Laptop,752.06,4,0.3,70.6
3078,2031-06-05,4231,Furniture,Headphones,269.22,5,0.48,137.98
3079,2031-06-06,2546,Electronics,Laptop,574.01,4,0.4,63.54
3080,2031-06-07,1649,Clothing,Jacket,894.83,2,0.17,461.53
3081,2031-06-08,1968,Groceries,Bananas,477.82,2,0.24,
3082,2031-06-09,3637,Groceries,Apples,,2,0.1,271.12
3083,2031-06-10,2100,Groceries,T-shirt,218.39,1,0.01,428.92
3084,2031-06-11,3556,Furniture,Laptop,78.79,3,0.14,52.47
3085,2031-06-12,1440,Clothing,Laptop,892.0,1,0.18,274.5
3086,2031-06-13,4325,Furniture,Chair,848.44,4,0.28,-22.14
3087,2031-06-14,1920,Clothing,Chair,992.63,1,0.47,398.02
3088,2031-06-15,1769,Electronics,Chair,681.0,4,0.47,100.94
3089,2031-06-16,2343,Furniture,T-shirt,937.0,3,0.04,493.81
3090,2031-06-17,2826,Furniture,Bananas,827.81,9,0.31,457.11
3091,2031-06-18,1262,Electronics,Sofa,845.2,1,0.02,352.88
3092,2031-06-19,4668,Clothing,Bananas,571.3,8,0.32,223.26
3093,2031-06-20,4729,Groceries,Apples,385.45,9,0.06,371.62
3094,2031-06-21,4906,Electronics,Bananas,934.89,7,0.47,21.83
3095,2031-06-22,2577,Groceries,T-shirt,434.96,1,0.43,120.61
3096,2031-06-23,4445,Groceries,Jacket,541.13,4,0.01,-35.21
3097,2031-06-24,3684,Electronics,Jacket,448.88,1,0.39,304.76
3098,2031-06-25,4238,Clothing,T-shirt,566.99,4,0.32,393.05
3099,2031-06-26,4824,Groceries,Chair,473.15,3,0.25,470.46
3100,2031-06-27,3506,Electronics,Laptop,52.73,2,0.3,327.58
3101,2031-06-28,1998,Furniture,Headphones,882.64,1,0.34,352.65
3102,2031-06-29,4351,Furniture,Headphones,447.17,6,0.44,442.5
3103,2031-06-30,1699,Furniture,Sofa,591.0,7,0.38,465.01
3104,2031-07-01,3349,Electronics,Laptop,143.49,6,0.29,220.21
3105,2031-07-02,4602,Furniture,Sofa,8.37,9,0.41,10.38
3106,2031-07-03,2603,Groceries,Chair,249.06,9,0.49,206.53
3107,2031-07-04,2241,Furniture,Sofa,706.06,2,0.15,255.84
3108,2031-07-05,2125,Furniture,Laptop,103.7,2,0.06,297.35
3109,2031-07-06,3601,Groceries,Apples,909.34,9,0.37,494.11
3110,2031-07-07,3335,Furniture,Laptop,218.95,1,0.49,454.66
3111,2031-07-08,2190,Groceries,Headphones,208.57,5,0.06,168.0
3112,2031-07-09,3668,Furniture,Jacket,185.6,1,0.22,12.4
3113,2031-07-10,2005,Groceries,Chair,18.91,7,0.03,68.14
3114,2031-07-11,1035,Furniture,Apples,772.95,9,0.39,45.59
3115,2031-07-12,1743,Groceries,T-shirt,875.66,6,0.47,145.81
3116,2031-07-13,2764,Electronics,Apples,616.09,2,0.25,432.07
3117,2031-07-14,1352,Groceries,Apples,192.26,6,0.2,190.88
3118,2031-07-15,4747,Furniture,Sofa,288.85,9,0.45,262.0
3119,2031-07-16,2922,Furniture,Headphones,478.55,3,0.07,48.54
3120,2031-07-17,1072,Clothing,Sofa,954.57,9,0.45,221.07
3121,2031-07-18,3695,Groceries,Sofa,251.11,8,0.2,430.5
3122,2031-07-19,2376,Electronics,T-shirt,732.99,7,0.28,375.4
3123,2031-07-20,2914,Groceries,Chair,442.25,8,0.26,-5.35
3124,2031-07-21,2093,Groceries,Laptop,301.36,6,0.31,424.14
3125,2031-07-22,3472,Electronics,Bananas,458.64,3,0.47,100.61
3126,2031-07-23,4046,Groceries,Sofa,75.85,7,0.48,316.14
3127,2031-07-24,1707,Electronics,Bananas,799.69,4,0.42,30.51
3128,2031-07-25,2804,Electronics,Chair,247.09,5,0.1,321.05
3129,2031-07-26,3608,Groceries,Bananas,726.79,8,0.17,-30.36
3130,2031-07-27,3875,Groceries,Sofa,73.01,7,0.24,280.35
3131,2031-07-28,4713,Furniture,T-shirt,955.32,7,0.45,305.27
3132,2031-07-29,1955,Furniture,Bananas,197.05,8,0.26,84.47
3133,2031-07-30,3564,Clothing,Chair,883.33,3,0.49,465.34
3134,2031-07-31,3475,Clothing,Chair,810.43,3,0.49,-24.72
3135,2031-08-01,4610,Groceries,Jacket,968.02,2,0.3,440.44
3136,2031-08-02,1159,Electronics,Jacket,480.5,1,0.44,160.04
3137,2031-08-03,3196,Clothing,T-shirt,728.76,6,0.5,342.65
3138,2031-08-04,3823,Groceries,Bananas,373.86,6,0.42,308.35
3139,2031-08-05,4301,Clothing,Bananas,188.45,8,0.33,42.54
3140,2031-08-06,2735,Electronics,Jacket,445.86,6,0.42,125.45
3141,2031-08-07,2585,Groceries,Laptop,169.92,6,0.04,241.32
3142,2031-08-08,1066,Electronics,Headphones,982.13,1,0.32,415.58
3143,2031-08-09,4061,Groceries,Chair,100.77,7,0.11,475.17
3144,2031-08-10,4883,Clothing,Laptop,591.27,7,0.06,-38.68
3145,2031-08-11,3428,Furniture,Chair,628.33,9,0.45,143.91
3146,2031-08-12,1057,Clothing,Apples,540.39,7,0.32,317.48
3147,2031-08-13,4330,Clothing,Apples,663.87,8,0.12,240.25
3148,2031-08-14,1341,Furniture,Laptop,120.6,4,0.19,468.66
3149,2031-08-15,4909,Furniture,Apples,557.24,9,0.49,-40.67
3150,2031-08-16,2153,Groceries,Jacket,290.78,1,0.43,190.76
3151,2031-08-17,3774,Groceries,Jacket,940.48,8,0.01,317.84
3152,2031-08-18,2195,Electronics,Headphones,763.26,3,0.49,69.67
3153,2031-08-19,3817,Electronics,Laptop,972.65,1,0.18,349.23
3154,2031-08-20,3661,Clothing,Chair,42.37,2,0.35,-5.32
3155,2031-08-21,2232,Furniture,Bananas,288.71,6,0.36,198.07
